I,Q
-1.3357,0.50432
0.75756,0.83551
1.3327,0.73009
1.5743,0.1551
0.66664,0.68161
-1.0464,0.70085
-0.53318,0.20318
0.03702,0.6184
0.063059,0.5816
-0.032928,0.14736
-0.42046,0.31825
-0.22094,-0.49472
0.21446,-1.0841
-0.18667,0.65292
-0.61534,1.1227
0.32952,-0.48462
0.79733,-0.64003
0.1787,0.42333
-0.042144,0.24867
-0.37071,0.21408
-0.65444,0.44362
-0.13465,0.29765
0.3236,1.0699
-0.54862,0.71593
-1.1489,-1.0102
-1.1657,-0.87708
-1.5404,-0.37984
-0.10535,0.73095
0.44989,1.5237
-0.65566,-0.15848
-0.30655,-0.41823
0.54197,0.337
1.2921,-0.52924
1.0242,-0.78054
1.0126,-0.44519
1.0597,0.071158
-1.1593,0.46435
-0.66812,-0.50839
0.62563,-0.60475
0.092866,0.097554
0.46403,-0.7407
-0.0097639,-1.019
0.53448,0.11373
0.99717,0.052219
0.011211,-0.086555
-0.11534,0.51158
0.40247,0.94622
0.10034,0.46837
-0.021544,0.018388
-0.0032911,0.83795
-1.2402,0.47434
-0.33974,-0.69925
0.42163,-0.39884
0.70015,-0.5404
0.42046,-1.0978
-1.3314,-0.9253
-0.18354,-0.96182
1.6513,0.14026
1.1223,0.88019
0.36093,-0.030144
0.4035,-0.26322
0.62692,-0.9691
-0.070668,-1.4735
-0.4078,-0.56701
-0.23733,-0.29428
-0.89732,0.20497
-1.768,0.10199
-0.65353,-0.91513
1.5673,-0.56902
0.6753,-0.87939
-0.56858,-1.0951
-0.26376,-0.37703
0.032616,-0.64102
1.0813,0.29099
0.26692,1.1444
-0.30186,0.26199
0.1453,0.18558
-0.832,0.85749
-0.47458,0.92022
0.48357,0.19803
0.71952,0.0027317
0.67424,0.084562
0.43992,0.27513
0.5442,1.2729
-0.53598,0.65776
-0.54075,-0.61786
-0.00023198,-0.28118
-0.8229,0.048953
0.052457,-0.25316
0.061465,-0.77848
-1.0105,0.18814
-0.32467,1.4439
0.0031074,0.14818
-0.19964,-0.17598
0.10425,0.093004
0.033925,-0.30877
0.13322,1.0693
0.96029,0.88186
0.37554,-0.7165
-0.41731,-0.40276
0.65773,-0.018271
0.35662,-0.037176
0.047202,-0.60635
0.80431,-0.053946
-0.14826,1.3267
-0.56686,0.66736
-0.47043,0.12326
-0.77704,0.14359
-0.57503,0.0057118
0.037391,0.63038
1.0309,0.96771
0.29399,0.47861
-0.01324,0.0060929
0.35897,0.79832
-0.94781,0.9543
-0.53001,-0.49728
0.25585,-0.5122
0.40502,-0.70782
-0.058489,-1.1892
-1.6328,-0.40934
-0.54712,-0.8211
1.5154,-0.45263
1.3946,0.34647
0.31323,-0.20852
0.27398,-0.4515
-0.28702,-0.80912
-0.12253,-0.69141
0.89466,-0.04569
0.39618,-0.22182
-0.80859,0.21773
-1.5255,0.051918
-1.2606,-0.69924
-1.4949,-0.49229
-0.44892,-0.51296
-0.29305,0.15984
-0.84616,0.95351
0.17731,0.63368
0.24415,0.54571
0.67815,-0.034405
-0.18705,-0.34343
-0.5547,-0.22564
1.0038,-0.027883
-0.32438,0.76098
-0.30992,-0.10297
0.3741,-0.70795
-0.64879,0.25668
0.031711,0.48003
0.18431,0.62906
0.90246,0.44929
0.98699,0.049403
-0.18794,-0.35429
0.6186,-1.1442
0.66864,-1.3888
0.88385,-1.121
1.2569,-0.61462
-0.06198,-0.091337
-0.66753,0.43167
-0.57236,0.2104
0.64438,-0.88777
1.7242,-0.29953
0.26069,0.50584
-0.55832,-0.18409
0.058618,0.21119
-0.054011,1.2578
-0.043348,1.274
0.23392,0.60973
-0.82576,-0.24639
-0.56553,-0.37513
0.985,-0.46279
-0.30794,-0.99027
-0.70911,-0.55772
0.91516,0.61885
0.69735,0.26026
-0.016421,-0.56619
-0.38093,-0.54462
-0.34398,0.15244
-0.0071364,1.2577
0.0039329,-0.019763
-0.45077,-1.2585
-0.97126,0.29719
-0.46614,-0.026949
0.18814,-1.1848
0.29067,0.069137
0.85831,0.75302
1.2641,0.5941
0.53967,0.43259
-0.064588,-0.40318
0.42876,-0.1032
-0.47904,1.2167
-1.499,0.63418
-0.11924,-0.38723
0.82341,-0.30525
0.30809,-0.40024
-0.69802,0.4563
-1.4033,0.5703
-1.3855,-0.24488
-1.5227,0.081602
-0.54694,-0.37234
-0.22633,0.20482
-0.4495,1.191
0.34096,0.50002
0.4041,0.44509
0.6511,-0.31328
-0.24832,-0.19418
-0.60533,-0.032561
0.75895,-0.19681
0.22599,-0.23899
-0.60717,-0.69187
-0.010991,-1.0301
0.76866,-1.1285
0.21742,0.18481
-0.22833,-0.0098955
0.11575,0.53242
0.20818,0.80075
0.11063,-0.77684
0.24425,-0.85852
-0.15185,-0.15197
-0.17994,0.45797
0.25129,0.20559
-0.10755,-0.017443
-0.38873,0.20364
-0.91935,-0.89641
-1.2957,-1.0341
-0.26137,-0.55803
0.1713,-0.24512
-0.01409,0.26631
0.60744,-0.08593
0.09255,-0.32435
-0.52943,0.1674
-0.94725,0.28831
0.13948,0.1261
0.95795,0.12881
-0.015655,-0.090105
0.23943,-0.10967
-0.54273,0.72596
-1.3578,0.50292
-0.73556,-0.56151
-0.78384,0.020511
0.066178,0.59419
-0.23648,-0.6039
-0.53133,-1.0136
0.63308,0.88266
0.37229,0.90123
0.4724,-0.5511
0.58788,0.00058354
0.70576,0.23772
1.6115,0.49098
0.40862,0.17161
-0.73015,-1.5195
0.074993,-1.4369
0.36219,-0.39714
0.26761,0.43566
0.82574,0.87472
0.50077,0.0058838
-0.0029164,0.19866
0.86826,0.53464
0.93368,0.02942
0.0096503,0.25405
-0.71114,0.7072
-1.7889,0.34903
-0.70174,-0.046066
1.2284,0.94465
0.73504,0.94656
0.45606,0.30089
-0.069064,0.81503
0.25692,0.22813
1.5585,0.056433
-0.31559,0.14889
-1.3029,-0.075758
0.35225,-0.054467
0.096199,-0.64746
-0.80198,-0.39596
-0.44252,-0.95777
0.2472,-1.3347
0.22364,0.11886
-0.17737,0.12082
0.34529,0.49612
0.45091,0.68105
-0.18586,-0.76803
-0.094622,-0.92056
-0.18512,-0.037183
-0.03282,0.57484
0.30652,0.14026
-0.085153,0.0010634
-0.2979,0.37587
-1.2609,-0.41948
-1.4209,-0.35149
-0.18556,1.0545
0.52418,0.17637
0.92288,-0.15614
-0.11854,0.3723
-0.64755,-1.3602
-0.18748,-1.3613
-0.12194,-0.14166
0.29046,-0.12615
0.42434,-0.089448
0.70348,-0.28986
0.24805,-0.54402
-0.77953,-0.19216
-0.77947,-0.31198
-0.77107,-1.3546
0.069618,-1.091
0.1178,0.55477
-1.2658,1.015
-1.0198,0.25568
-0.78123,-0.32899
-0.37368,0.16977
0.3996,0.71022
0.36682,0.37236
0.33593,0.32225
-0.019548,0.030694
-0.55295,0.60809
-1.2014,1.2874
-0.66426,-0.046692
0.69924,0.1001
0.53659,0.80222
0.69041,-0.80803
-0.58744,-0.64544
-1.413,-0.4922
-0.004486,-1.0328
0.029017,-0.14528
0.14562,-0.67463
0.17064,-0.85503
-0.14975,0.38313
0.837,0.42866
1.2823,0.012561
0.88968,-0.13509
-0.028807,1.0769
-0.25187,1.2092
0.19986,-1.0732
0.40552,-1.0245
0.60341,-0.042425
-0.09346,-0.70842
0.033927,-0.64842
0.29239,0.27157
-0.34711,0.81483
0.43089,0.22025
0.54316,0.49948
0.05284,1.5464
-0.049003,-0.3697
-0.12851,-1.5058
0.51806,-0.037561
1.1354,0.39305
1.1996,-0.045149
0.28785,-0.47579
-0.1785,0.40758
0.13468,1.1049
-0.047804,0.14031
0.17592,0.69886
-0.9799,0.68966
-1.3408,0.17858
0.2309,1.0862
0.53949,-0.092942
0.80992,-0.43106
0.010135,0.3837
-1.077,-1.0369
-0.64596,-1.2218
-0.18401,-0.10522
0.20429,-0.1338
0.41292,-0.2057
0.54452,-0.45952
0.085774,-0.57546
-0.78574,0.099069
-0.84059,-0.045301
-1.1149,-0.96117
-0.15628,-0.68403
0.17684,-0.44053
-0.016869,-1.2935
-1.099,-1.141
-0.5914,0.14721
0.0098381,0.74014
-1.0827,0.12593
-0.24777,0.61208
0.112,0.79953
-0.46472,0.64624
-0.74713,0.34689
-0.10128,-0.63228
0.57261,0.024111
-0.39471,0.30599
-0.50907,-0.3853
0.38819,0.59436
0.70029,1.0333
0.36012,-0.63575
0.041884,-1.2045
-0.018251,0.31452
-0.53936,0.43501
0.11244,-0.44499
0.5718,0.37625
-0.52229,0.44526
-0.89535,-0.36188
-0.44252,-0.57496
-0.29939,-0.77301
-0.91322,0.2302
-0.66989,-0.18116
-0.20472,-0.60996
-0.79531,1.1115
0.18561,1.3912
0.48498,1.081
0.30086,-0.069486
1.0238,-1.1163
-0.13532,0.66493
-0.36568,0.69543
0.25599,-0.11426
-0.38789,0.33755
-0.55199,-0.011894
-0.74016,0.15112
-1.0259,-0.66636
-0.27473,-1.5362
1.2591,-0.43868
1.3486,0.094347
0.50858,0.41324
0.87008,0.24756
0.53148,-1.1341
-0.11098,-1.3069
0.47042,0.41181
1.1838,0.94468
0.83867,-0.41246
0.040441,-0.71965
0.5227,-0.83729
1.1142,-1.0852
1.1213,0.61077
0.35853,1.4799
-0.63131,0.65328
-0.33566,0.37718
-0.56377,0.30674
-0.060733,-0.049534
-0.066406,-0.15292
-1.1109,-0.31533
0.92776,-0.10839
1.1153,0.13654
-0.44039,-0.70638
-0.45318,-1.2646
-1.4698,-0.56684
-0.45851,0.33398
0.22369,0.70573
-0.9796,0.58422
0.023526,0.76562
0.42147,0.69248
-0.17339,0.76308
-0.55916,0.6164
-0.39169,-0.52305
0.52763,-0.26159
-0.2334,0.42768
-0.66792,-0.22704
0.54654,0.47053
0.74476,0.49212
0.16977,-0.1058
0.52792,0.74345
0.73304,-0.19284
0.389,0.32636
-0.022304,0.97451
-0.65402,-0.035261
0.4025,-0.070987
1.6134,-0.041587
-0.12004,0.38492
-0.36789,0.23331
1.278,-0.49932
1.0346,0.3463
0.5045,1.3759
0.36366,1.2184
-0.0026409,0.21604
-0.84664,0.29108
-0.74739,0.95386
-0.084763,0.32079
-0.68786,-0.39115
-1.3339,-0.63075
-0.65752,-0.86061
0.55857,-1.3516
0.1714,-0.34506
-0.54629,0.60524
0.13761,-1.1156
0.26099,-1.2092
0.14478,0.49318
-0.572,0.14621
-0.82114,-0.37639
0.39838,-0.51442
-0.30264,-0.71579
-0.50665,-0.298
0.19163,-0.056862
-0.42876,-0.090759
-0.050103,-0.059413
0.080707,0.092646
-0.31864,-0.049541
-0.59115,-0.30282
-0.54787,0.24507
-0.17468,0.79306
-0.28262,-0.31243
0.69578,-1.137
0.23028,0.28665
-0.91993,1.3184
0.31895,1.5856
0.31069,0.88074
0.4052,-1.1905
1.2076,-0.94398
0.53406,-1.0875
1.0648,-1.2498
0.077192,-0.031527
-1.7051,-0.18535
-1.2347,0.80569
-0.70737,0.66945
0.47758,-0.96788
0.94361,-0.20429
-0.43571,0.45832
-0.50953,0.47069
0.34389,0.62114
0.2676,0.42937
-0.045947,0.10318
0.0079927,-0.11275
0.17443,0.40254
0.048555,0.018011
0.17285,0.072875
0.77387,0.53104
0.61006,-0.49186
0.4804,0.17469
0.40762,0.88553
-0.62455,0.16039
0.38026,-0.29395
1.477,-0.64482
-0.0034591,0.39181
-0.20027,0.35574
0.959,-0.92017
1.0717,-0.10952
0.94582,1.0819
0.78924,0.99478
0.12174,0.20148
-0.52125,0.50486
0.12275,0.48392
-0.27617,0.037763
-0.57646,-0.097092
-0.22267,-0.2226
0.14739,0.14097
0.77863,0.18713
-0.16938,-0.75426
0.36163,-1.4464
0.60935,-1.4833
-0.75257,-1.0963
-0.49736,0.56856
-0.38025,0.71228
-0.25877,-0.14695
-0.1813,-0.50066
-0.0197,-0.2466
0.61065,0.53331
-0.55964,0.18934
-0.40126,-0.15377
0.57319,-0.22718
0.33886,-0.15855
0.09009,0.5272
-0.34514,0.93382
0.89163,0.24375
1.0373,-1.0885
0.45792,-1.5635
0.91994,-0.69005
-0.19453,-0.41471
-0.51223,-0.22265
0.28968,0.019856
0.34688,0.10634
0.53365,0.46858
-0.30621,-0.090269
-0.15254,0.22402
0.30556,0.58436
0.15752,-0.24834
0.29615,0.46487
-0.091772,0.98907
-0.545,0.34695
-0.79767,0.32004
-0.91852,-0.17998
-1.4383,-0.21071
-1.2984,-0.18623
1.1173,-0.4756
1.2896,0.51823
-0.9208,0.68724
-0.19656,0.018889
0.47631,0.58491
-0.087202,0.18757
0.06905,-0.033917
-0.39961,0.53391
-0.405,0.073888
0.79507,0.61685
-0.4793,0.63281
-1.5932,-0.87619
0.50087,-0.15956
1.6517,0.65187
1.1545,0.15521
0.77729,0.48188
0.49669,0.53421
0.044521,0.79409
-0.44632,0.73835
-0.090382,-0.30854
-0.25644,0.15785
-0.25268,0.55082
0.52208,0.0044292
-0.27936,0.15237
-0.55903,0.04682
-0.30547,-0.14157
0.1214,0.016889
0.75283,-0.12908
-0.47728,-0.65766
-0.21162,-1.4555
0.045044,-1.6643
-1.0869,-0.78225
-0.29733,0.70349
-0.17905,0.80948
-0.30589,-0.012652
-0.40384,-0.4796
-0.025011,-0.21659
0.61282,0.29183
-0.63141,-0.026425
-0.58656,-0.20588
-0.8927,-0.052507
-1.1156,-0.032935
-0.60083,-0.14
-0.24259,0.43025
-0.34063,1.0025
-1.3962,-0.072595
-0.83821,-0.34634
-0.10837,-0.28143
0.12436,-0.29651
0.5194,-0.1276
0.21305,-0.54731
0.73012,-0.61097
0.54374,-0.19959
-0.35871,1.1165
0.48139,1.5036
0.049884,0.30981
-1.0063,-0.35461
-0.4062,-0.57628
-0.41861,-0.17566
-0.31389,-0.12415
-0.0019495,-0.35263
0.30746,-0.2685
1.2864,-0.57451
0.92006,0.48344
0.30632,0.80919
0.45911,-0.12101
0.84396,-0.1721
1.1171,-0.29265
0.50997,-0.19312
0.72155,-0.45064
0.20848,0.16577
-0.35849,0.85213
1.3765,-0.3489
1.0654,-0.13816
-1.4448,-0.10885
-0.8596,-0.83483
-0.18451,-0.29943
-0.39799,0.064254
-0.031093,0.52556
-0.87045,0.78092
-0.078715,1.0183
0.66654,0.77548
-0.48817,-0.67272
-0.37834,-1.0608
0.58846,-0.66937
0.77116,0.2581
-0.042886,0.81212
-0.8502,0.082552
-0.47718,-0.78771
0.047083,-1.2303
-0.16125,0.33064
0.17941,1.2236
1.0816,0.26485
0.67196,0.41684
0.27829,0.13953
0.24983,-0.2726
-0.11587,-0.77439
0.94827,-1.2918
0.051649,0.023855
-1.7175,0.59971
-0.0052913,0.46373
0.61578,0.38739
-0.79461,0.057765
-0.54372,0.0054612
-0.88509,0.28169
-1.0321,0.37212
-0.63534,0.066629
-0.082783,0.52919
-0.0058994,1.0939
-1.3582,0.527
-0.91237,0.024533
-0.12313,-0.2489
-0.072718,-0.34098
0.36175,-0.30769
-0.047391,-0.59352
0.38453,-0.91125
0.48964,-0.35611
0.013712,0.82201
0.27264,0.64794
-0.48528,0.84082
-0.55245,0.15317
1.4274,-0.08672
0.99933,0.4276
-0.67088,0.14284
-0.42034,0.36512
0.44886,-0.17441
0.46554,-0.26626
-0.91079,0.845
-0.83421,0.19484
0.91491,-0.13462
0.82092,-0.010097
0.011707,-0.3224
-0.062198,0.21312
-0.66778,-0.54153
-0.63785,-1.1906
0.23224,-0.13673
-0.082626,-0.074341
-0.36621,0.22973
-0.48252,1.0613
-0.10878,-0.12366
1.1895,-0.76877
0.28836,0.11207
-0.6718,0.4125
0.33134,0.11164
0.55827,-0.54901
0.23572,0.21104
-0.5101,1.5962
-0.2475,0.15395
1.0632,-0.45637
0.57588,0.20333
-0.25898,-0.22414
-0.20816,0.25146
-0.35983,0.28217
-1.3311,0.016402
-1.3619,-0.15038
-0.64479,-0.075318
-0.68799,1.1069
0.12423,0.71151
-0.36555,0.58466
-1.4722,0.78907
-0.66682,-1.0142
-0.43185,-0.56799
0.30364,0.54006
1.5633,-0.10174
1.1935,-0.50749
0.60144,-0.50781
-0.28057,0.25889
-0.68945,0.88943
-0.45723,1.5679
0.31231,1.0855
0.10076,-0.36887
-1.0798,-0.51318
0.17455,-1.2091
1.0352,-0.98573
0.46934,0.24561
1.1421,-0.30092
0.52695,-0.68541
-0.20304,-0.99076
0.089853,-1.5689
0.18488,-0.68562
0.39999,-0.16394
-0.19808,-0.27379
-0.0058562,0.19327
-0.13988,1.0249
-0.47975,0.29174
1.2597,-0.63008
1.0192,0.0021099
-0.57477,0.38565
-0.23974,0.4431
0.31169,-0.38977
0.38632,-0.40441
-0.52985,1.1438
-0.7035,0.45356
0.7807,-0.49535
0.69861,-0.31005
-0.15814,-0.31057
0.047683,0.24148
-0.75291,-0.27758
-1.1658,-0.57396
0.1539,-0.57274
0.3632,-0.12918
-0.32303,1.0974
-0.3569,-0.098885
0.2811,-0.32772
0.51463,0.63561
-0.068332,0.19308
-0.49561,0.20801
-0.87042,0.78126
-0.052046,-0.041628
1.2508,-0.79171
0.91937,0.44708
0.87297,0.63225
0.69441,0.63459
-0.32322,1.1296
0.2795,-0.51577
0.93186,-0.36847
0.96846,0.57132
1.0692,0.1292
0.3579,1.3255
-0.15224,0.90682
0.11775,-0.98512
0.099679,-0.80144
-0.089186,-0.19608
0.58976,-0.036475
0.35155,0.3465
-0.51421,0.19048
0.44484,-0.86909
0.55882,-0.15704
-0.3474,0.71175
-0.68698,-0.51012
-1.0031,-0.60772
0.1533,0.90938
0.20677,1.6385
-0.38037,0.06734
-0.55126,-1.3257
-1.5718,-0.027081
-0.97031,0.46066
-0.23651,-0.21064
-0.41465,-0.40338
0.87238,-0.49481
0.90568,-0.44977
0.75036,-0.4373
0.83575,-0.082853
-0.18627,-0.23228
0.044795,-0.58636
-0.79784,-0.43481
-1.3807,-0.4041
-0.37473,0.36124
-0.48268,0.37943
0.28026,0.25475
0.64182,0.83807
0.31745,0.75774
0.69169,1.0129
-0.14469,0.34175
-0.42182,0.0022464
-0.19117,-0.35347
-1.0343,-1.2633
-1.3849,0.20956
-0.77984,0.47463
0.59736,-1.1289
1.2437,-0.99819
-0.5333,-0.2531
-1.2717,0.19443
-0.18372,-0.61055
0.3297,-0.31382
0.16496,1.1261
-0.37116,0.035682
0.10814,-0.45261
0.70915,0.37573
0.039494,0.14562
-0.47644,0.3499
-0.50685,1.0827
-0.096724,-0.01281
0.85186,-1.1784
0.99769,0.14961
1.016,0.30962
0.86636,0.35792
0.36208,0.47119
0.59611,-0.99166
0.56555,0.57162
0.47828,1.1031
-0.05407,-0.82125
0.12494,-0.85374
-0.79711,0.00011399
-0.46771,-0.50798
0.71641,-0.40472
-0.43053,-0.050461
-0.052127,-0.029901
0.078587,0.2373
0.14813,-0.36755
0.91329,-0.63
-0.92048,0.31045
-0.99345,0.11028
0.21603,-0.44252
0.37069,0.24298
-0.31618,0.15333
-1.4028,-0.50195
0.30913,0.33575
0.6273,0.70038
-0.11996,-0.10767
0.29246,-0.11776
-0.56042,0.042628
0.28372,0.20067
0.25065,0.64583
-1.0913,0.046145
-0.14021,0.34662
-0.034602,1.257
0.19284,-0.3446
0.65062,-1.2104
0.5574,0.58681
1.1266,1.2422
-0.10134,0.75153
-0.97774,0.37987
-0.068755,-0.31977
-0.16005,-0.81738
0.050245,0.20167
0.79492,1.3479
0.92902,0.7741
1.1822,-0.32528
1.546,-0.56675
0.041225,0.17601
-0.83986,0.18745
-0.3314,-0.030881
-0.74936,0.46607
-0.71742,0.41535
-1.0422,0.206
-1.3378,0.15336
-0.77537,-0.086996
-0.9471,-0.30148
-0.41876,-0.0414
-0.52331,0.19241
-0.61329,-0.13876
1.0462,-0.099624
1.6376,0.12522
0.87195,-0.57603
0.45656,-1.5662
0.16407,-0.90725
0.036112,0.6555
0.23958,0.60991
-0.60645,-0.028719
-0.92582,-0.30286
0.45184,-1.2858
0.41478,-1.4054
0.65473,0.3571
0.87059,0.90375
-0.32921,-0.75532
-0.21006,-0.87031
-0.80577,0.32487
-0.68154,-0.31488
0.45076,-0.61305
-0.41578,0.12904
-0.010198,-0.023102
0.10307,0.18841
-0.00082305,-0.37262
0.5703,-0.96677
-0.74942,0.67639
-0.87427,0.52221
0.094653,-0.40221
0.10104,0.029951
0.0080993,0.002843
0.0099312,0.010841
-0.010615,-0.016246
0.016453,0.050719
0.0036303,-0.031326
-0.010978,-0.026615
-0.012581,0.007921
-0.024492,-0.044801
0.013555,-0.041049
0.025516,-0.026872
0.019589,0.027166
-0.0038595,-0.018763
-0.019963,-0.0048603
0.03493,0.030655
0.062633,-0.030163
0.0098462,-0.003178
-0.0089586,-0.0034075
-0.02553,-0.0070327
-0.0066694,-0.011818
-0.0039014,0.0033133
-0.0016915,-0.0060859
-0.0058269,-0.034992
0.05173,0.0034257
-0.032821,-0.03937
-0.0069077,-0.01455
0.035325,0.044165
-0.021984,-0.013263
0.021708,0.023349
0.0083283,0.027822
-0.030053,0.014214
-0.048443,0.032719
0.043222,-0.013648
0.051636,-0.015645
-0.015383,-0.014562
0.020735,0.042853
0.026163,0.021887
-0.0080778,-0.0067944
-0.026928,-0.0011741
-0.051849,-0.0091684
0.0067802,0.030426
-0.027398,0.034475
-0.01375,0.014576
-0.022573,0.037728
0.015608,0.025935
0.016346,0.026848
-0.016683,0.02133
-0.0012518,0.00072944
-0.049534,-0.081908
0.0044859,-0.038391
0.0060165,0.012217
0.004321,-0.031228
-0.050713,-0.023644
-0.041662,0.044111
0.0021057,0.01226
0.054002,-0.018361
0.00012155,-0.022548
-0.039248,-0.031561
-0.0095605,0.007849
0.027087,-0.0072381
0.019918,0.014811
0.011812,-0.030785
0.040312,0.0047023
0.03247,0.024142
-0.0098652,0.0017472
-0.0038107,-0.020787
-0.011456,0.015997
-0.030422,0.028727
0.018,0.028591
0.012193,-0.013643
-0.022157,-0.019618
-0.033463,-0.021086
-0.0033229,0.016449
-0.027507,0.041615
0.00090083,-0.022125
-0.013658,-0.03201
-0.018042,-0.020837
0.036016,-0.024391
-0.028429,0.036492
0.018304,-0.025444
-0.0005061,0.0012408
-0.0025838,-0.010027
0.051463,-0.033501
0.015763,-0.02459
0.036017,0.00047833
0.017862,0.020902
-0.039843,0.012053
-0.04808,0.017579
-0.0094062,0.0070961
0.00047657,0.022033
0.010775,-0.016278
-0.01458,-0.031755
0.018095,0.014897
0.0014614,-0.0099724
-0.01139,0.0037679
0.010615,0.037812
-0.0087757,0.041419
-0.037282,0.023814
-0.016939,-0.049953
-0.011155,0.013426
-0.0042761,0.014692
0.013204,0.029162
0.0028192,0.022559
0.039011,-0.0040582
-0.013845,-0.0021814
-0.0032446,0.0078935
-0.011261,0.001807
0.022163,-0.081402
-0.015267,0.032694
-0.012244,-0.0093345
-0.0027188,-0.054017
0.012659,-0.0068268
0.043662,-0.0082818
0.048968,0.059443
0.0045851,0.024471
-0.0054923,-0.00074115
-0.024254,-0.02103
-0.018348,-0.025138
-0.0014227,0.052979
-0.00034391,-0.027492
-0.025201,-0.034869
-0.032819,-0.009885
-0.0032727,-0.022198
-0.027568,-0.0086491
0.034974,-0.028638
0.022335,0.0029258
0.0088826,0.0052403
0.052108,0.0075572
0.030257,0.022599
0.0074048,-0.025718
-0.010344,0.020925
-0.010888,-0.029264
0.029982,-0.018406
0.017501,-0.039014
0.021476,0.023623
0.015968,0.019866
0.060128,0.015497
0.026348,-0.0097101
0.0084073,-0.030231
-0.0056753,0.030858
0.017586,0.034243
0.066622,0.033697
0.0066361,0.019202
0.028035,0.0079296
0.0084036,0.021392
-0.062468,0.0081486
0.0000301,0.0098721
0.013855,0.0021388
-0.016259,-0.013398
-0.017937,-0.0045501
0.011092,-0.015654
-0.044743,-0.021769
0.013876,-0.021029
0.05408,-0.0074158
-0.025071,0.025987
0.0060963,-0.07735
0.0048036,-0.018904
0.0093556,0.001893
0.017782,0.012226
0.018117,0.011438
-0.0079059,-0.028597
-0.050259,0.018471
-0.032827,-0.033293
-0.058367,0.0014121
-0.03485,-0.024572
0.06375,-0.019365
0.020797,0.019655
0.0035148,0.044048
0.047395,0.017868
0.087196,0.021645
0.032563,0.024339
-0.065322,0.018159
-0.021093,-0.010164
0.085838,0.031476
0.022291,0.011004
0.018191,-0.010075
-0.052658,-0.0037336
-0.076941,0.027267
0.045735,-0.0050807
0.044417,-0.0044601
-0.017976,-0.015847
-0.015702,-0.016382
-0.033587,-0.022152
-0.0039987,-0.053674
0.014262,0.052216
0.054838,0.042102
-0.046153,0.0077823
-0.034055,0.021495
0.0074907,0.001004
0.016666,-0.026639
0.028765,-0.00088846
-0.024418,0.056851
0.0053902,0.042658
0.042726,0.020214
-0.0062521,0.018545
-0.014239,-0.014276
-0.044962,0.011051
-0.018354,-0.026168
-0.016918,-0.003321
-0.034935,-0.0067706
-0.0057368,-0.012111
0.0046133,0.04503
-0.026693,-0.0037756
-0.038759,0.024511
-0.011237,-0.048016
0.059182,-0.008797
0.028841,-0.039229
0.009674,-0.017425
0.045206,0.0033776
-0.012401,0.0082321
0.0056322,-0.019648
0.019712,-0.038216
-0.025317,-0.012507
-0.027574,0.043827
0.052062,0.033424
0.038587,-0.043164
0.041455,0.023128
-0.016531,-0.0058116
-0.0022348,0.016301
0.013643,0.036627
0.016948,-0.03276
0.042308,0.012295
-0.017129,0.03294
0.0067054,0.0043038
0.032895,0.012014
0.00099624,-0.0088938
-0.012185,0.018202
-0.0021428,0.012344
-0.038193,-0.025144
-0.017048,0.05655
-0.00063046,-0.048164
0.035485,0.0082706
-0.026533,0.018058
-0.056439,-0.04712
0.023274,0.0013964
0.024082,-0.030758
0.00026794,0.0060935
0.027437,0.027748
0.0033142,0.034552
0.017153,-0.0115
0.027079,-0.018821
0.023438,0.0012567
-0.0010259,0.0187
0.023771,-0.032054
0.024316,0.0087549
0.0044713,0.029957
-0.02731,-0.0061429
-0.074262,-0.012345
-0.047848,-0.061991
0.031735,0.017458
-0.013349,0.046604
-0.026658,-0.032502
0.010113,-0.020446
-0.014585,-0.0022718
-0.024837,-0.0076145
0.0019677,0.006313
-0.0058156,-0.014033
-0.002587,-0.0011519
0.017326,-0.034778
-0.00049723,-0.020587
-0.012158,0.034777
-0.0094176,0.020577
-0.031223,-0.019469
-0.047902,0.010154
-0.0042809,-0.032947
0.066476,0.0068556
-0.0105,0.0034489
-0.0025304,-0.034893
0.013556,-0.013322
0.0076009,-0.024814
0.071692,-0.037173
0.012265,-0.0076164
-0.030999,-0.018527
0.0055774,0.0035941
-0.0019556,0.016112
-0.020011,-0.01208
-0.033738,0.035253
-0.011857,-0.023022
-0.0023661,0.0045056
0.0024296,0.021977
0.015908,0.020199
-0.02616,0.0005111
0.052603,0.006173
0.0067104,0.02485
-0.014279,-0.021477
0.0033628,0.01865
-0.0034865,0.061987
0.01258,0.0083734
-0.0051825,0.046041
-0.04868,0.0092183
0.0098141,0.032469
-0.024883,-0.001774
0.00069835,0.0083828
-0.013128,0.037988
0.014864,0.00082998
0.051266,-0.059404
-0.012627,-0.023647
-0.036098,-0.027332
-0.0041987,-0.016421
0.034302,0.0033496
-0.013299,-0.027724
-0.039847,-0.0094422
-0.0089442,-0.021031
0.020244,-0.032094
-0.0065122,-0.018224
-0.031397,-0.0065136
-0.0028541,0.017262
0.0090637,0.0518
0.072216,-0.021971
0.015205,-0.0023307
-0.030401,-0.020784
-0.010836,-0.0064217
-0.027808,0.012466
-0.037698,0.022357
-0.01639,-0.015249
0.04535,-0.041494
-0.0038371,-0.056787
-0.01133,-0.025739
0.014921,0.032959
0.0035358,-0.022309
-0.028635,-0.040409
-0.032291,-0.0098561
0.0076543,-0.042373
0.047666,-0.037877
-0.0088833,-0.014712
-0.00063256,0.0028182
0.0602,0.060037
0.038084,0.052802
0.016079,-0.01345
-0.010789,0.0049965
0.0060862,0.013557
